Season,Player,Tm,G,MP,PTS,Total_PTS,PTS_per_48
2022,Moses Moody,GSW,13,8.1,3.2,41.6,18.962962962962965
2022,Ja Morant,MEM,9,37.6,27.1,243.9,34.59574468085106
2022,Juwan Morgan,BOS,9,1.7,0.1,0.9,2.823529411764706
2022,Markieff Morris,MIA,1,3.0,0.0,0.0,0.0
2022,Monte Morris,DEN,5,31.2,14.0,70.0,21.53846153846154
2022,Trey Murphy III,NOP,6,20.0,5.2,31.200000000000003,12.48
2022,Svi Mykhailiuk,TOR,3,1.7,0.3,0.8999999999999999,8.470588235294118
2022,Larry Nance Jr.,NOP,6,21.7,9.2,55.199999999999996,20.350230414746544
2022,Aaron Nesmith,BOS,15,3.5,0.8,12.0,10.971428571428572
2022,Georges Niang,PHI,12,16.5,4.8,57.599999999999994,13.963636363636363
2022,Zeke Nnaji,DEN,2,4.5,1.5,3.0,16.0
2022,Jaylen Nowell,MIN,1,12.0,6.0,6.0,24.0
2022,Frank Ntilikina,DAL,12,10.4,1.9,22.799999999999997,8.769230769230768
2022,Jordan Nwora,MIL,8,2.5,0.5,4.0,9.6
2022,Royce O'Neale,UTA,6,31.3,6.2,37.2,9.507987220447284
2022,Josh Okogie,MIN,1,2.0,0.0,0.0,0.0
2022,Onyeka Okongwu,ATL,5,21.6,5.2,26.0,11.555555555555554
2022,Victor Oladipo,MIA,15,24.5,10.6,159.0,20.76734693877551
2022,Eric Paschall,UTA,4,6.0,2.0,8.0,16.0
2022,Chris Paul,PHO,13,34.5,17.5,227.5,24.34782608695652
2022,Cameron Payne,PHO,13,13.2,4.2,54.6,15.272727272727275
2022,Elfrid Payton,PHO,2,4.0,2.0,4.0,24.0
2022,Gary Payton II,GSW,12,16.9,6.5,78.0,18.461538461538463
2022,Jordan Poole,GSW,22,27.5,17.0,374.0,29.672727272727272
2022,Otto Porter Jr.,GSW,19,19.5,5.4,102.60000000000001,13.292307692307693
2022,Bobby Portis,MIL,12,24.8,10.6,127.19999999999999,20.51612903225806
2022,Dwight Powell,DAL,18,13.8,3.2,57.6,11.130434782608695
2022,Taurean Prince,MIN,5,13.0,6.0,30.0,22.153846153846153
2022,Payton Pritchard,BOS,24,12.9,4.8,115.19999999999999,17.86046511627907
2022,Paul Reed,PHI,12,11.7,3.7,44.400000000000006,15.179487179487182
2022,Naz Reid,MIN,5,10.8,4.8,24.0,21.33333333333333
2022,Austin Rivers,DEN,5,21.6,4.2,21.0,9.333333333333332
2022,Duncan Robinson,MIA,13,12.2,5.6,72.8,22.0327868852459
2022,D'Angelo Russell,MIN,6,32.7,12.0,72.0,17.614678899082566
2022,Landry Shamet,PHO,12,16.0,4.3,51.599999999999994,12.899999999999999
2022,Pascal Siakam,TOR,6,43.3,22.8,136.8,25.27482678983834
2022,Marcus Smart,BOS,21,36.2,15.4,323.40000000000003,20.41988950276243
2022,Jaden Springer,PHI,5,2.6,1.2,6.0,22.15384615384615
2022,Nik Stauskas,BOS,13,1.8,1.0,13.0,26.666666666666664
2022,Max Strus,MIA,18,29.1,10.9,196.20000000000002,17.97938144329897
2022,Jayson Tatum,BOS,24,41.0,25.6,614.4000000000001,29.97073170731707
2022,Garrett Temple,NOP,1,2.0,0.0,0.0,0.0
2022,Daniel Theis,BOS,16,12.5,4.3,68.8,16.512
2022,Klay Thompson,GSW,22,36.0,19.0,418.0,25.333333333333332
2022,Tristan Thompson,CHI,5,7.6,0.8,4.0,5.052631578947369
2022,Matisse Thybulle,PHI,9,15.2,3.0,27.0,9.473684210526315
2022,Xavier Tillman Sr.,MEM,9,15.4,4.4,39.6,13.714285714285715
2022,Juan Toscano-Anderson,GSW,14,3.5,0.8,11.200000000000001,10.971428571428572
2022,Karl-Anthony Towns,MIN,6,37.0,21.8,130.8,28.281081081081084
2022,Gary Trent Jr.,TOR,6,33.2,15.3,91.80000000000001,22.12048192771084
2022,P.J. Tucker,MIA,18,28.3,7.9,142.20000000000002,13.399293286219082
2022,Rayjon Tucker,MIL,8,2.4,0.3,2.4,6.0
2022,Jonas Valančiūnas,NOP,6,29.2,14.5,87.0,23.835616438356166
2022,Jarred Vanderbilt,MIN,6,21.5,5.5,33.0,12.279069767441861
2022,Fred VanVleet,TOR,4,35.0,13.8,55.2,18.925714285714285
2022,Luca Vildoza,MIL,7,2.4,0.7,4.8999999999999995,14.0
2022,Gabe Vincent,MIA,18,23.5,8.0,144.0,16.340425531914892
2022,Nikola Vučević,CHI,5,36.2,19.4,97.0,25.723756906077345
2022,Ish Wainright,PHO,7,3.7,1.9,13.299999999999999,24.648648648648646
2022,Yuta Watanabe,TOR,4,2.5,1.0,4.0,19.2
2022,Coby White,CHI,5,19.6,8.4,42.0,20.57142857142857
2022,Derrick White,BOS,23,25.4,8.5,195.5,16.062992125984252
2022,Hassan Whiteside,UTA,6,10.8,1.8,10.8,7.999999999999999
2022,Andrew Wiggins,GSW,22,34.9,16.5,363.0,22.693409742120345
2022,Grant Williams,BOS,24,27.3,8.6,206.39999999999998,15.12087912087912
2022,Patrick Williams,CHI,5,30.6,11.8,59.0,18.50980392156863
2022,Robert Williams,BOS,17,23.2,7.7,130.9,15.931034482758623
2022,Ziaire Williams,MEM,10,16.8,6.9,69.0,19.714285714285715
2022,Delon Wright,ATL,5,27.4,8.2,41.0,14.364963503649635
2022,Thaddeus Young,TOR,6,14.5,3.3,19.799999999999997,10.924137931034481
2022,Trae Young,ATL,5,37.2,15.4,77.0,19.870967741935484
2022,Omer Yurtseven,MIA,9,4.2,2.8,25.2,32.0
