Season,Player,Tm,G,MP,PTS,Total_PTS,PTS_per_48
2020,Mason Plumlee,DEN,19,10.8,2.4,45.6,10.666666666666664
2020,Vincent Poirier,BOS,1,2.0,0.0,0.0,0.0
2020,Michael Porter Jr.,DEN,19,23.7,11.4,216.6,23.08860759493671
2020,Kristaps Porziņģis,DAL,3,31.3,23.7,71.1,36.34504792332268
2020,Norman Powell,TOR,11,24.8,13.4,147.4,25.93548387096774
2020,Josh Reaves,DAL,2,4.5,2.0,4.0,21.333333333333332
2020,Josh Richardson,PHI,4,36.0,16.8,67.2,22.4
2020,Austin Rivers,HOU,12,17.6,4.8,57.599999999999994,13.09090909090909
2020,Andre Roberson,OKC,1,3.0,0.0,0.0,0.0
2020,Duncan Robinson,MIA,21,28.6,11.7,245.7,19.636363636363637
2020,Rajon Rondo,LAL,16,24.7,8.9,142.4,17.295546558704455
2020,Terrence Ross,ORL,5,27.0,16.4,82.0,29.15555555555555
2020,JaKarr Sampson,IND,4,12.5,5.0,20.0,19.2
2020,Dennis Schröder,OKC,7,32.4,17.3,121.10000000000001,25.629629629629633
2020,Mike Scott,PHI,4,5.0,1.5,6.0,14.399999999999999
2020,Landry Shamet,LAC,13,18.7,5.2,67.60000000000001,13.3475935828877
2020,Pascal Siakam,TOR,11,38.0,17.0,187.0,21.473684210526315
2020,Anfernee Simons,POR,4,20.5,6.8,27.2,15.921951219512193
2020,Marcus Smart,BOS,17,38.1,14.5,246.5,18.26771653543307
2020,J.R. Smith,LAL,10,7.5,2.0,20.0,12.8
2020,Edmond Sumner,IND,3,13.7,2.0,6.0,7.007299270072993
2020,Jayson Tatum,BOS,17,40.6,25.7,436.9,30.384236453201968
2020,Garrett Temple,BRK,4,34.3,12.0,48.0,16.793002915451897
2020,Daniel Theis,BOS,17,28.4,8.9,151.3,15.042253521126764
2020,Lance Thomas,BRK,3,5.7,1.3,3.9000000000000004,10.947368421052632
2020,Matt Thomas,TOR,10,8.4,3.1,31.0,17.714285714285715
2020,Matisse Thybulle,PHI,4,18.8,1.8,7.2,4.595744680851063
2020,Gary Trent Jr.,POR,5,30.6,9.6,48.0,15.058823529411764
2020,P.J. Tucker,HOU,12,34.5,7.9,94.80000000000001,10.991304347826087
2020,Rayjon Tucker,UTA,2,5.5,2.5,5.0,21.818181818181817
2020,Myles Turner,IND,4,36.5,15.8,63.2,20.778082191780822
2020,Fred VanVleet,TOR,11,39.1,19.6,215.60000000000002,24.0613810741688
2020,Noah Vonleh,DEN,1,3.0,0.0,0.0,0.0
2020,Nikola Vučević,ORL,5,37.0,28.0,140.0,36.32432432432432
2020,Dion Waiters,LAL,5,7.6,2.0,10.0,12.631578947368421
2020,Kemba Walker,BOS,17,36.9,19.6,333.20000000000005,25.495934959349594
2020,Brad Wanamaker,BOS,17,16.1,4.9,83.30000000000001,14.608695652173914
2020,T.J. Warren,IND,4,39.0,20.0,80.0,24.615384615384617
2020,Tremont Waters,BOS,1,2.0,0.0,0.0,0.0
2020,Paul Watson,TOR,2,4.5,1.0,2.0,10.666666666666666
2020,Russell Westbrook,HOU,8,32.8,17.9,143.2,26.195121951219512
2020,Hassan Whiteside,POR,5,21.2,6.8,34.0,15.396226415094338
2020,Grant Williams,BOS,17,10.0,2.8,47.599999999999994,13.44
2020,Lou Williams,LAC,13,26.2,12.8,166.4,23.450381679389313
2020,Marvin Williams,MIL,10,17.9,5.5,55.0,14.748603351955309
2020,Robert Williams,BOS,13,11.5,3.7,48.1,15.443478260869565
2020,Nigel Williams-Goss,UTA,1,2.0,0.0,0.0,0.0
2020,Delon Wright,DAL,4,13.3,4.0,16.0,14.436090225563909
2020,Ivica Zubac,LAC,13,24.6,9.1,118.3,17.756097560975608
